datetime,total_demand,HourlyDryBulbTemperature,HourlyWetBulbTemperature,holiday,weekday
2019-06-10 23:00:00,27373.53558033333,57.0,55.0,1,1
2019-06-11 00:00:00,27188.330761666675,58.0,55.0,1,2
2019-06-11 01:00:00,26768.840690833345,58.0,55.0,1,2
2019-06-11 02:00:00,26011.722754,57.0,53.0,1,2
2019-06-11 03:00:00,23441.229492333336,57.0,53.0,1,2
2019-06-11 04:00:00,21904.249837999992,57.0,53.0,1,2
2019-06-11 05:00:00,21407.066406000005,57.0,53.0,1,2
2019-06-11 06:00:00,21321.372070666668,58.0,53.0,1,2
2019-06-11 07:00:00,21129.34410833334,59.66666666666666,54.0,1,2
2019-06-11 08:00:00,21107.049316833334,63.0,55.0,1,2
2019-06-11 09:00:00,20886.962761166662,65.0,55.0,1,2
2019-06-11 10:00:00,21782.982031166666,67.0,55.0,1,2
2019-06-11 11:00:00,23112.448471166666,69.0,57.0,1,2
2019-06-11 12:00:00,24173.178645999997,70.0,57.0,1,2
2019-06-11 13:00:00,25051.952539833324,70.5,56.0,1,2
2019-06-11 14:00:00,25729.826985999996,71.0,56.0,1,2
2019-06-11 15:00:00,25948.766243833325,72.0,57.0,1,2
2019-06-11 16:00:00,26355.691797166666,72.0,56.0,1,2
2019-06-11 17:00:00,26674.826823333333,70.0,57.0,1,2
2019-06-11 18:00:00,,68.0,56.0,1,2
2019-06-11 19:00:00,,66.0,55.0,1,2
2019-06-11 20:00:00,,62.0,53.0,1,2
2019-06-11 21:00:00,,58.0,52.0,1,2
2019-06-11 22:00:00,,54.0,51.0,1,2
2019-06-11 23:00:00,,53.0,50.0,1,2
2019-06-12 00:00:00,,52.0,49.0,1,3
2019-06-12 01:00:00,,51.0,48.5,1,3
2019-06-12 02:00:00,,50.0,48.0,1,3
2019-06-12 03:00:00,,50.0,48.0,1,3
2019-06-12 04:00:00,,48.0,47.0,1,3
2019-06-12 05:00:00,,52.0,50.0,1,3
2019-06-12 06:00:00,,57.0,52.0,1,3
2019-06-12 07:00:00,,59.5,53.5,1,3
2019-06-12 08:00:00,,66.0,56.0,1,3
2019-06-12 09:00:00,,70.0,57.0,1,3
2019-06-12 10:00:00,,72.0,57.0,1,3
2019-06-12 11:00:00,,74.0,57.0,1,3
2019-06-12 12:00:00,,74.0,57.0,1,3
2019-06-12 13:00:00,,75.0,57.5,1,3
2019-06-12 14:00:00,,77.0,58.0,1,3
2019-06-12 15:00:00,,77.0,59.0,1,3
2019-06-12 16:00:00,,77.0,59.0,1,3
2019-06-12 17:00:00,,75.0,58.0,1,3
2019-06-12 18:00:00,,74.0,58.0,1,3
2019-06-12 19:00:00,,73.0,58.0,1,3
2019-06-12 20:00:00,,70.0,57.0,1,3
2019-06-12 21:00:00,,68.0,57.0,1,3
2019-06-12 22:00:00,,68.0,57.0,1,3
2019-06-12 23:00:00,,67.0,56.0,1,3
2019-06-13 00:00:00,,65.0,55.0,1,4
2019-06-13 01:00:00,,64.5,55.0,1,4
2019-06-13 02:00:00,,65.0,56.0,1,4
2019-06-13 03:00:00,,64.0,56.0,1,4
2019-06-13 04:00:00,,64.0,56.0,1,4
2019-06-13 05:00:00,,63.0,56.0,1,4
2019-06-13 06:00:00,,64.0,57.0,1,4
2019-06-13 07:00:00,,64.5,57.5,1,4
2019-06-13 08:00:00,,64.0,58.0,1,4
2019-06-13 09:00:00,,64.5,58.0,1,4
2019-06-13 10:00:00,,64.0,58.0,1,4
2019-06-13 11:00:00,,61.0,58.0,1,4
2019-06-13 12:00:00,,61.0,59.0,1,4
2019-06-13 13:00:00,,61.5,59.0,1,4
2019-06-13 14:00:00,,61.0,59.0,1,4
2019-06-13 15:00:00,,66.0,61.0,1,4
2019-06-13 16:00:00,,64.5,60.5,1,4
2019-06-13 17:00:00,,59.0,57.75,1,4
2019-06-13 18:00:00,,60.0,58.0,1,4
2019-06-13 19:00:00,,60.0,58.0,1,4
2019-06-13 20:00:00,,60.0,58.0,1,4
2019-06-13 21:00:00,,58.66666666666666,56.66666666666666,1,4
2019-06-13 22:00:00,,58.0,56.0,1,4
2019-06-13 23:00:00,,58.0,56.0,1,4
2019-06-14 00:00:00,,57.0,55.0,1,5
2019-06-14 01:00:00,,57.0,55.0,1,5
2019-06-14 02:00:00,,56.0,54.0,1,5
2019-06-14 03:00:00,,55.333333333333336,53.333333333333336,1,5
2019-06-14 04:00:00,,55.0,53.0,1,5
2019-06-14 05:00:00,,55.0,51.5,1,5
2019-06-14 06:00:00,,55.0,51.0,1,5
2019-06-14 07:00:00,,56.5,51.5,1,5
2019-06-14 08:00:00,,59.0,52.0,1,5
2019-06-14 09:00:00,,62.0,53.0,1,5
2019-06-14 10:00:00,,67.0,54.0,1,5
2019-06-14 11:00:00,,69.0,54.0,1,5
2019-06-14 12:00:00,,71.0,56.0,1,5
2019-06-14 13:00:00,,70.5,56.5,1,5
2019-06-14 14:00:00,,71.0,59.0,1,5
2019-06-14 15:00:00,,70.0,58.0,1,5
2019-06-14 16:00:00,,70.0,57.0,1,5
2019-06-14 17:00:00,,67.0,55.0,1,5
2019-06-14 18:00:00,,66.0,55.0,1,5
2019-06-14 19:00:00,,65.0,54.5,1,5
2019-06-14 20:00:00,,60.0,52.0,1,5
2019-06-14 21:00:00,,59.0,51.0,1,5
2019-06-14 22:00:00,,60.0,51.0,1,5
2019-06-14 23:00:00,,61.0,52.0,1,5
2019-06-15 00:00:00,,62.0,52.0,1,6
2019-06-15 01:00:00,,62.0,52.5,1,6
2019-06-15 02:00:00,,63.0,54.0,1,6
2019-06-15 03:00:00,,63.0,54.0,1,6
2019-06-15 04:00:00,,64.0,54.0,1,6
2019-06-15 05:00:00,,64.0,54.0,1,6
2019-06-15 06:00:00,,65.0,55.0,1,6
2019-06-15 07:00:00,,66.5,56.0,1,6
2019-06-15 08:00:00,,69.0,57.0,1,6
2019-06-15 09:00:00,,72.0,60.0,1,6
2019-06-15 10:00:00,,74.0,61.0,1,6
2019-06-15 11:00:00,,73.0,61.0,1,6
2019-06-15 12:00:00,,73.0,60.0,1,6
2019-06-15 13:00:00,,73.0,60.0,1,6
2019-06-15 14:00:00,,70.0,60.0,1,6
2019-06-15 15:00:00,,69.0,60.0,1,6
2019-06-15 16:00:00,,66.0,60.66666666666666,1,6
2019-06-15 17:00:00,,67.0,61.0,1,6
2019-06-15 18:00:00,,64.0,62.0,1,6
2019-06-15 19:00:00,,63.333333333333336,62.0,1,6
2019-06-15 20:00:00,,63.0,62.0,1,6
2019-06-15 21:00:00,,63.0,62.0,1,6
2019-06-15 22:00:00,,63.0,62.0,1,6
2019-06-15 23:00:00,,63.0,62.0,1,6
2019-06-16 00:00:00,,61.0,61.0,1,7
2019-06-16 01:00:00,,60.333333333333336,59.66666666666666,1,7
2019-06-16 02:00:00,,59.0,58.0,1,7
2019-06-16 03:00:00,,57.0,55.0,1,7
2019-06-16 04:00:00,,57.0,55.0,1,7
2019-06-16 05:00:00,,57.0,54.0,1,7
2019-06-16 06:00:00,,57.0,55.0,1,7
2019-06-16 07:00:00,,57.0,55.0,1,7
2019-06-16 08:00:00,,56.333333333333336,55.0,1,7
2019-06-16 09:00:00,,57.0,55.5,1,7
2019-06-16 10:00:00,,56.8,55.8,1,7
2019-06-16 11:00:00,,58.0,56.0,1,7
2019-06-16 12:00:00,,59.0,56.0,1,7
2019-06-16 13:00:00,,60.0,56.5,1,7
2019-06-16 14:00:00,,60.0,58.0,1,7
2019-06-16 15:00:00,,61.0,58.0,1,7
2019-06-16 16:00:00,,61.0,58.0,1,7
2019-06-16 17:00:00,,62.0,59.0,1,7
2019-06-16 18:00:00,,63.0,59.0,1,7
2019-06-16 19:00:00,,61.5,58.5,1,7
2019-06-16 20:00:00,,56.0,55.0,1,7
2019-06-16 21:00:00,,55.0,54.0,1,7
2019-06-16 22:00:00,,53.0,52.0,1,7
2019-06-16 23:00:00,,53.0,52.0,1,7
2019-06-17 00:00:00,,51.5,51.5,1,1
2019-06-17 01:00:00,,50.5,49.75,1,1
2019-06-17 02:00:00,,50.0,49.0,1,1
2019-06-17 03:00:00,,48.66666666666666,48.0,1,1
2019-06-17 04:00:00,,50.0,49.0,1,1
2019-06-17 05:00:00,,52.0,51.0,1,1
2019-06-17 06:00:00,,55.0,54.0,1,1
2019-06-17 07:00:00,,57.5,55.5,1,1
2019-06-17 08:00:00,,65.0,59.0,1,1
2019-06-17 09:00:00,,69.0,60.0,1,1
2019-06-17 10:00:00,,71.0,61.0,1,1
2019-06-17 11:00:00,,72.0,61.0,1,1
2019-06-17 12:00:00,,73.0,62.0,1,1
2019-06-17 13:00:00,,72.5,61.5,1,1
2019-06-17 14:00:00,,72.0,61.0,1,1
2019-06-17 15:00:00,,71.0,60.0,1,1
2019-06-17 16:00:00,,69.0,59.0,1,1
2019-06-17 17:00:00,,68.0,58.0,1,1
2019-06-17 18:00:00,27458.18750166667,67.0,58.0,1,1
2019-06-17 19:00:00,27190.577702166673,66.5,57.5,1,1
2019-06-17 20:00:00,26580.289551000005,65.0,56.0,1,1
2019-06-17 21:00:00,25471.014324333337,63.0,56.0,1,1
2019-06-17 22:00:00,24697.271321833334,64.0,57.0,1,1
2019-06-17 23:00:00,24150.83938833334,63.0,56.0,1,1
2019-06-18 00:00:00,23404.31536516666,64.0,58.0,1,2
2019-06-18 01:00:00,22858.24137383333,64.0,58.0,1,2
2019-06-18 02:00:00,22416.765039500002,63.0,58.0,1,2
2019-06-18 03:00:00,21955.46559316667,63.0,58.0,1,2
2019-06-18 04:00:00,21823.689518833333,61.0,57.0,1,2
2019-06-18 05:00:00,21725.1465505,60.0,55.0,1,2
2019-06-18 06:00:00,21694.08284516666,62.0,56.0,1,2
2019-06-18 07:00:00,21662.704264333333,63.5,57.0,1,2
2019-06-18 08:00:00,21692.259147166664,69.0,61.0,1,2
2019-06-18 09:00:00,22155.372005,73.0,63.0,1,2
2019-06-18 10:00:00,22676.63431,75.0,66.0,1,2
2019-06-18 11:00:00,23488.060872666665,76.0,66.0,1,2
2019-06-18 12:00:00,24757.044239000006,76.0,65.0,1,2
2019-06-18 13:00:00,26021.249479666658,76.0,64.5,1,2
2019-06-18 14:00:00,27406.43434316667,76.0,64.0,1,2
2019-06-18 15:00:00,28873.282552166667,76.0,64.0,1,2
2019-06-18 16:00:00,30139.163737833325,74.0,62.0,1,2
2019-06-18 17:00:00,29447.167383500007,74.0,61.0,1,2
2019-06-18 18:00:00,28895.87734400001,72.0,60.0,1,2
2019-06-18 19:00:00,28791.303548333326,71.0,59.5,1,2
2019-06-18 20:00:00,28204.326270000012,66.0,59.0,1,2
2019-06-18 21:00:00,26816.046615499996,66.0,60.0,1,2
2019-06-18 22:00:00,25802.289746166676,63.0,59.0,1,2
2019-06-18 23:00:00,25195.948112500002,63.0,59.0,1,2
2019-06-19 00:00:00,24491.764714000004,60.0,58.0,1,3
2019-06-19 01:00:00,23913.246257000006,60.0,58.0,1,3
2019-06-19 02:00:00,23481.195182333344,60.0,58.0,1,3
2019-06-19 03:00:00,23136.802539166663,58.0,56.0,1,3
2019-06-19 04:00:00,22814.71018916667,58.0,56.0,1,3
2019-06-19 05:00:00,22743.110417333337,61.0,59.0,1,3
2019-06-19 06:00:00,22830.62835333334,64.0,61.0,1,3
2019-06-19 07:00:00,22707.245670999993,66.5,62.0,1,3
2019-06-19 08:00:00,22535.005827166675,73.0,64.0,1,3
2019-06-19 09:00:00,22903.518880333337,77.0,65.0,1,3
2019-06-19 10:00:00,23519.75686866667,78.0,66.0,1,3
2019-06-19 11:00:00,24906.285059,79.0,65.0,1,3
2019-06-19 12:00:00,26638.913313666664,80.0,67.0,1,3
2019-06-19 13:00:00,27993.528678333347,80.5,67.0,1,3
2019-06-19 14:00:00,28066.134668666677,80.0,66.0,1,3
2019-06-19 15:00:00,28369.144565,78.0,65.0,1,3
2019-06-19 16:00:00,28527.677180833336,77.0,65.0,1,3
2019-06-19 17:00:00,28668.159049666672,75.0,64.0,1,3
2019-06-19 18:00:00,28484.382942999997,75.0,64.0,1,3
2019-06-19 19:00:00,28229.36256600001,73.5,63.0,1,3
2019-06-19 20:00:00,27606.05846316666,71.0,63.0,1,3
2019-06-19 21:00:00,26808.596192166675,70.0,64.0,1,3
2019-06-19 22:00:00,26133.743718,67.33333333333333,66.0,1,3
2019-06-19 23:00:00,25319.904199000004,67.0,66.0,1,3
2019-06-20 00:00:00,24687.795507999996,67.0,65.0,1,4
2019-06-20 01:00:00,24198.37659533334,67.0,65.0,1,4
2019-06-20 02:00:00,23677.209114000005,66.0,65.0,1,4
2019-06-20 03:00:00,24133.66308650001,67.0,65.0,1,4
2019-06-20 04:00:00,24124.318717833336,67.0,65.0,1,4
2019-06-20 05:00:00,23773.95309183333,65.25,64.25,1,4
2019-06-20 06:00:00,23635.461686499995,63.0,61.0,1,4
2019-06-20 07:00:00,23590.009928666677,62.66666666666666,61.333333333333336,1,4
2019-06-20 08:00:00,23728.340527833327,61.5,60.5,1,4
2019-06-20 09:00:00,24283.48040383333,62.5,61.5,1,4
2019-06-20 10:00:00,25018.20117233333,63.0,62.0,1,4
2019-06-20 11:00:00,25261.326433,64.0,62.0,1,4
2019-06-20 12:00:00,25777.319108,64.25,63.0,1,4
2019-06-20 13:00:00,26353.393456833335,65.0,63.0,1,4
2019-06-20 14:00:00,26124.864193499998,66.0,64.0,1,4
2019-06-20 15:00:00,26484.43821733333,68.0,64.0,1,4
2019-06-20 16:00:00,26793.62346966667,68.0,64.0,1,4
2019-06-20 17:00:00,26938.75787750001,68.0,64.0,1,4
2019-06-20 18:00:00,27030.157845666672,67.0,64.0,1,4
2019-06-20 19:00:00,26879.903126166675,65.5,63.5,1,4
2019-06-20 20:00:00,26615.463151166667,64.0,62.0,1,4
2019-06-20 21:00:00,25929.171484666676,63.5,61.5,1,4
2019-06-20 22:00:00,25295.382975833327,63.0,62.0,1,4
2019-06-20 23:00:00,24843.192057666663,62.0,61.0,1,4
2019-06-21 00:00:00,23923.965039499995,62.0,61.0,1,5
2019-06-21 01:00:00,23386.275034,62.0,60.333333333333336,1,5
2019-06-21 02:00:00,22797.936327999996,61.333333333333336,60.0,1,5
2019-06-21 03:00:00,22272.968620666667,60.0,59.0,1,5
2019-06-21 04:00:00,22143.462337333334,61.0,59.0,1,5
2019-06-21 05:00:00,21903.971614833335,61.0,59.0,1,5
2019-06-21 06:00:00,21836.41045000001,63.0,61.0,1,5
2019-06-21 07:00:00,21347.638476999997,64.5,61.5,1,5
2019-06-21 08:00:00,21276.46054683334,69.0,63.0,1,5
2019-06-21 09:00:00,21781.666016333325,71.0,63.0,1,5
2019-06-21 10:00:00,22480.30032566667,72.0,62.0,1,5
2019-06-21 11:00:00,23649.563281666662,70.0,61.0,1,5
2019-06-21 12:00:00,25198.222363666668,72.0,60.0,1,5
2019-06-21 13:00:00,26146.70026033335,73.0,60.5,1,5
2019-06-21 14:00:00,26346.78916066667,75.0,60.0,1,5
2019-06-21 15:00:00,26197.718913500008,75.0,60.0,1,5
2019-06-21 16:00:00,26267.65989683334,74.0,60.0,1,5
2019-06-21 17:00:00,26086.802181500007,74.0,60.0,1,5
2019-06-21 18:00:00,25623.30006516666,72.0,60.0,1,5
2019-06-21 19:00:00,25710.796028500008,70.5,59.0,1,5
2019-06-21 20:00:00,25177.483822000002,66.0,56.0,1,5
2019-06-21 21:00:00,24524.81363933334,65.0,56.0,1,5
2019-06-21 22:00:00,23949.448958666657,64.0,56.0,1,5
2019-06-21 23:00:00,23325.13466849999,62.0,55.0,1,5
2019-06-22 00:00:00,22794.78447266667,60.0,55.0,1,6
2019-06-22 01:00:00,22290.515202166665,57.5,53.5,1,6
2019-06-22 02:00:00,21965.872656833333,54.0,52.0,1,6
2019-06-22 03:00:00,22032.80156283335,54.0,51.0,1,6
2019-06-22 04:00:00,21776.23463566667,55.0,52.0,1,6
2019-06-22 05:00:00,21653.709310500002,57.0,53.0,1,6
2019-06-22 06:00:00,21384.465886,61.0,56.0,1,6
2019-06-22 07:00:00,20994.132422333336,63.0,56.5,1,6
2019-06-22 08:00:00,20826.91357466667,67.0,58.0,1,6
2019-06-22 09:00:00,21044.209147666676,70.0,59.0,1,6
2019-06-22 10:00:00,21117.18089216667,73.0,59.0,1,6
2019-06-22 11:00:00,21556.576498166676,74.0,58.0,1,6
2019-06-22 12:00:00,22220.323470166673,76.0,61.0,1,6
2019-06-22 13:00:00,22685.555175666675,76.0,60.5,1,6
2019-06-22 14:00:00,23234.73281266667,76.0,60.0,1,6
2019-06-22 15:00:00,23805.35686866667,76.0,60.0,1,6
2019-06-22 16:00:00,23966.863217000002,77.0,60.0,1,6
2019-06-22 17:00:00,24110.732780000006,76.0,60.0,1,6
2019-06-22 18:00:00,24160.976790833334,74.0,59.0,1,6
2019-06-22 19:00:00,24225.667513333337,72.5,59.0,1,6
2019-06-22 20:00:00,24437.687370000003,67.0,58.0,1,6
2019-06-22 21:00:00,24254.3792965,65.0,57.0,1,6
2019-06-22 22:00:00,24153.527832000007,61.0,56.0,1,6
2019-06-22 23:00:00,24130.47998083334,60.0,55.0,1,6
2019-06-23 00:00:00,23756.702962166666,57.0,54.0,1,7
2019-06-23 01:00:00,23537.177409,56.5,53.5,1,7
2019-06-23 02:00:00,22788.36741566667,56.0,53.0,1,7
2019-06-23 03:00:00,22409.27620466667,54.0,52.0,1,7
2019-06-23 04:00:00,21787.961361833328,54.0,52.0,1,7
2019-06-23 05:00:00,21572.091536666674,57.0,54.0,1,7
2019-06-23 06:00:00,21377.429785500004,62.0,57.0,1,7
2019-06-23 07:00:00,21162.037044666667,65.0,58.0,1,7
2019-06-23 08:00:00,21034.616471499998,72.0,61.0,1,7
2019-06-23 09:00:00,21133.71393199999,75.0,62.0,1,7
2019-06-23 10:00:00,21242.591764500005,77.0,62.0,1,7
2019-06-23 11:00:00,21596.55651083333,78.0,62.0,1,7
2019-06-23 12:00:00,22019.928288000003,79.0,62.0,1,7
2019-06-23 13:00:00,22468.044043166665,79.0,62.0,1,7
2019-06-23 14:00:00,22797.689258500002,80.0,63.0,1,7
2019-06-23 15:00:00,22998.656869,81.0,64.0,1,7
2019-06-23 16:00:00,23255.310645000005,80.0,63.0,1,7
2019-06-23 17:00:00,23442.571029000002,79.0,63.0,1,7
2019-06-23 18:00:00,23586.90677166667,77.0,61.0,1,7
2019-06-23 19:00:00,23917.067025000004,75.5,59.5,1,7
2019-06-23 20:00:00,23954.93561233334,67.0,59.0,1,7
2019-06-23 21:00:00,24017.44908833334,64.0,57.0,1,7
2019-06-23 22:00:00,23888.881771999993,62.0,57.0,1,7
2019-06-23 23:00:00,23736.220247500005,60.0,57.0,1,7
2019-06-24 00:00:00,23066.153710666676,59.0,56.0,1,1
2019-06-24 01:00:00,22549.54954483333,59.5,56.5,1,1
2019-06-24 02:00:00,22153.061816999998,59.0,57.0,1,1
2019-06-24 03:00:00,21579.590365000007,59.0,56.0,1,1
2019-06-24 04:00:00,20929.206478333334,58.0,56.0,1,1
2019-06-24 05:00:00,20824.318229833338,61.0,58.0,1,1
2019-06-24 06:00:00,20691.39765699999,63.0,58.0,1,1
2019-06-24 07:00:00,20754.14466133334,65.0,59.5,1,1
2019-06-24 08:00:00,20785.985157000003,70.0,62.0,1,1
2019-06-24 09:00:00,21256.586523999995,73.0,64.0,1,1
2019-06-24 10:00:00,21852.76487766667,75.0,65.0,1,1
2019-06-24 11:00:00,22928.686849000005,77.0,65.0,1,1
2019-06-24 12:00:00,24222.67487016667,76.0,65.0,1,1
2019-06-24 13:00:00,25635.271061499996,77.0,65.5,1,1
2019-06-24 14:00:00,26567.816341666665,80.0,68.0,1,1
2019-06-24 15:00:00,27327.028321000005,80.0,68.0,1,1
2019-06-24 16:00:00,27883.42135433333,82.0,70.0,1,1
2019-06-24 17:00:00,27827.913899666666,80.0,69.0,1,1
2019-06-24 18:00:00,27774.78134816666,80.0,70.0,1,1
2019-06-24 19:00:00,27974.737890666678,79.0,70.0,1,1
2019-06-24 20:00:00,28262.014193833333,77.0,69.0,1,1
2019-06-24 21:00:00,27774.419076166654,77.0,70.0,1,1
2019-06-24 22:00:00,27393.011068166677,76.0,69.0,1,1
2019-06-24 23:00:00,27627.2593105,78.0,71.0,1,1
2019-06-25 00:00:00,27087.083593500007,77.0,70.0,1,2
2019-06-25 01:00:00,26823.756933833334,76.0,70.0,1,2
2019-06-25 02:00:00,26541.118001000006,74.0,70.0,1,2
2019-06-25 03:00:00,26125.37946016667,70.75,69.25,1,2
2019-06-25 04:00:00,25989.380403333344,69.0,67.0,1,2
2019-06-25 05:00:00,25947.772558500008,69.0,67.0,1,2
2019-06-25 06:00:00,25998.799251999993,71.5,68.0,1,2
2019-06-25 07:00:00,25940.465300833337,72.5,68.5,1,2
2019-06-25 08:00:00,26013.50113966667,74.0,68.0,1,2
2019-06-25 09:00:00,26009.325357666665,75.5,67.5,1,2
2019-06-25 10:00:00,26114.056608500003,77.0,66.0,1,2
2019-06-25 11:00:00,27152.600065333336,79.0,67.0,1,2
2019-06-25 12:00:00,28418.443262166667,79.0,66.0,1,2
2019-06-25 13:00:00,29128.901823333334,79.0,65.5,1,2
2019-06-25 14:00:00,29412.236035666672,79.0,65.0,1,2
2019-06-25 15:00:00,29219.63470116667,76.0,65.0,1,2
2019-06-25 16:00:00,29034.613672666677,76.0,65.0,1,2
2019-06-25 17:00:00,28755.395963833333,76.0,65.0,1,2
2019-06-25 18:00:00,28478.47024783334,75.0,65.0,1,2
2019-06-25 19:00:00,28229.896159,73.0,64.0,1,2
2019-06-25 20:00:00,27714.694238500004,70.0,63.0,1,2
2019-06-25 21:00:00,26912.42571600001,68.0,62.0,1,2
2019-06-25 22:00:00,26275.36103533335,66.0,61.0,1,2
2019-06-25 23:00:00,25742.980469666665,66.0,61.0,1,2
2019-06-26 00:00:00,24938.989518166676,65.0,61.0,1,3
2019-06-26 01:00:00,24348.076140666664,64.5,60.5,1,3
2019-06-26 02:00:00,23733.011653666676,64.0,60.0,1,3
2019-06-26 03:00:00,22956.162272333328,65.0,60.0,1,3
2019-06-26 04:00:00,22540.143001,65.0,60.0,1,3
2019-06-26 05:00:00,22241.772656333334,67.0,61.0,1,3
2019-06-26 06:00:00,22119.7166665,70.0,63.0,1,3
2019-06-26 07:00:00,21970.866276833338,72.0,64.0,1,3
2019-06-26 08:00:00,21889.53701233334,76.0,67.0,1,3
2019-06-26 09:00:00,22211.73108800001,80.0,68.0,1,3
2019-06-26 10:00:00,22848.163378500005,82.0,70.0,1,3
2019-06-26 11:00:00,24209.64694083334,83.0,69.0,1,3
2019-06-26 12:00:00,26062.168035000002,85.0,70.0,1,3
2019-06-26 13:00:00,27486.38915966666,84.5,69.0,1,3
2019-06-26 14:00:00,29006.600521499997,81.0,67.0,1,3
2019-06-26 15:00:00,29847.386198999997,84.0,66.0,1,3
2019-06-26 16:00:00,30214.77962266668,84.0,66.0,1,3
2019-06-26 17:00:00,30015.07776733333,83.0,66.0,1,3
2019-06-26 18:00:00,30033.67360066667,80.0,66.0,1,3
2019-06-26 19:00:00,29664.295215166676,78.5,65.0,1,3
2019-06-26 20:00:00,28937.157650000012,72.0,62.0,1,3
2019-06-26 21:00:00,27643.451856000003,72.0,62.0,1,3
2019-06-26 22:00:00,26355.899382166674,69.0,62.0,1,3
2019-06-26 23:00:00,25979.79176449999,65.0,61.0,1,3
2019-06-27 00:00:00,25187.074283666672,66.0,61.0,1,4
2019-06-27 01:00:00,24553.967676333323,64.0,60.5,1,4
2019-06-27 02:00:00,23951.20683599999,60.0,58.0,1,4
2019-06-27 03:00:00,23253.253418500008,62.0,59.0,1,4
2019-06-27 04:00:00,22919.776921333338,63.0,60.0,1,4
2019-06-27 05:00:00,22418.57340483334,66.0,62.0,1,4
2019-06-27 06:00:00,22353.672591500002,67.0,62.0,1,4
2019-06-27 07:00:00,22252.307323833338,68.0,62.5,1,4
2019-06-27 08:00:00,22184.722689333325,72.0,65.0,1,4
2019-06-27 09:00:00,22726.129394500003,74.0,66.0,1,4
2019-06-27 10:00:00,23334.47412116667,78.0,68.0,1,4
2019-06-27 11:00:00,24514.59143850001,82.0,68.0,1,4
2019-06-27 12:00:00,25685.842025500006,82.0,68.0,1,4
2019-06-27 13:00:00,26971.225488833337,83.0,68.0,1,4
2019-06-27 14:00:00,27773.219270833346,85.0,67.0,1,4
2019-06-27 15:00:00,28484.760026166667,85.0,67.0,1,4
2019-06-27 16:00:00,29357.939714000004,85.0,67.0,1,4
2019-06-27 17:00:00,29239.14866566666,86.0,67.0,1,4
2019-06-27 18:00:00,29078.84241566667,83.0,68.0,1,4
2019-06-27 19:00:00,28768.900618999996,81.0,67.5,1,4
2019-06-27 20:00:00,28366.349999166676,74.0,66.0,1,4
2019-06-27 21:00:00,27667.281835833328,70.0,64.0,1,4
2019-06-27 22:00:00,27057.523210000007,66.0,63.0,1,4
2019-06-27 23:00:00,27151.248112333335,65.0,63.0,1,4
2019-06-28 00:00:00,26394.619987166658,65.0,63.0,1,5
2019-06-28 01:00:00,25730.855696999988,64.5,62.5,1,5
2019-06-28 02:00:00,25090.888215999996,64.0,62.0,1,5
2019-06-28 03:00:00,24194.698209999995,63.0,61.0,1,5
2019-06-28 04:00:00,23763.647949333335,63.0,61.0,1,5
2019-06-28 05:00:00,23482.78203183333,65.0,63.0,1,5
2019-06-28 06:00:00,23378.919011,70.0,64.0,1,5
2019-06-28 07:00:00,23226.75061849999,72.0,65.0,1,5
2019-06-28 08:00:00,23311.3863285,79.0,67.0,1,5
2019-06-28 09:00:00,23812.028451166672,82.0,69.0,1,5
2019-06-28 10:00:00,24376.309114666667,85.0,69.0,1,5
2019-06-28 11:00:00,25501.135970166666,87.0,67.0,1,5
2019-06-28 12:00:00,26918.438444833333,87.0,67.0,1,5
2019-06-28 13:00:00,28326.756478499985,87.5,67.0,1,5
2019-06-28 14:00:00,29034.272298499993,87.0,70.0,1,5
2019-06-28 15:00:00,29576.496777500008,85.0,69.0,1,5
2019-06-28 16:00:00,29432.11725250001,82.0,67.0,1,5
2019-06-28 17:00:00,29251.02614016667,82.0,67.0,1,5
2019-06-28 18:00:00,28991.78896533333,80.0,66.0,1,5
2019-06-28 19:00:00,28802.310482666664,79.5,66.5,1,5
2019-06-28 20:00:00,29115.923926499996,77.0,66.0,1,5
2019-06-28 21:00:00,27923.77171266667,75.0,66.0,1,5
2019-06-28 22:00:00,26829.168555166656,74.0,66.0,1,5
2019-06-28 23:00:00,26000.91129616667,73.0,66.0,1,5
2019-06-29 00:00:00,25530.215495000008,72.0,67.0,1,6
2019-06-29 01:00:00,25342.33626283334,73.0,66.5,1,6
2019-06-29 02:00:00,25020.782943333328,70.0,63.0,1,6
2019-06-29 03:00:00,24764.19925100001,69.0,64.0,1,6
2019-06-29 04:00:00,24692.832454500003,68.0,65.0,1,6
2019-06-29 05:00:00,24575.020866333336,69.0,66.0,1,6
2019-06-29 06:00:00,24488.33212916667,71.5,67.5,1,6
2019-06-29 07:00:00,23868.356641000006,74.33333333333333,68.66666666666667,1,6
2019-06-29 08:00:00,23159.481120333323,80.0,71.0,1,6
2019-06-29 09:00:00,23513.77933016666,80.0,70.0,1,6
2019-06-29 10:00:00,23986.45250716667,82.0,71.0,1,6
2019-06-29 11:00:00,25329.1267585,82.0,71.0,1,6
2019-06-29 12:00:00,26214.070898499995,82.0,71.0,1,6
2019-06-29 13:00:00,27206.142969000004,82.0,71.0,1,6
2019-06-29 14:00:00,27581.483756999995,83.0,69.0,1,6
2019-06-29 15:00:00,27816.470606500003,83.0,69.0,1,6
2019-06-29 16:00:00,28317.456152833325,83.0,70.0,1,6
2019-06-29 17:00:00,28272.670866166667,82.0,69.0,1,6
2019-06-29 18:00:00,28393.948210666666,81.0,69.0,1,6
